,Time (UTC+10),Regions NSW Trading Price ($/MWh),Regions SA Trading Price ($/MWh),Regions TAS Trading Price ($/MWh),Regions VIC Trading Price ($/MWh),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW),Daily global solar exposure (MJ/m*m),Date,New VIC Covid Cases,date,Maximum temperature (Degree C)
142,2020-01-27 23:00:00,54.15,62.23,34.23,54.24,59.99,46.8,49.21,61.01,8498,1373,1036,4485,26.1,2020-01-27 00:00:00,0.0,2020-01-27 00:00:00,23.1
143,2020-01-27 23:30:00,51.74,60.17,30.58,53.24,55.18,43.03,43.67,74.37,8201,1346,1020,4653,26.1,2020-01-27 00:00:00,0.0,2020-01-27 00:00:00,23.1
144,2020-01-28 00:00:00,54.71,68.63,42.76,59.6,50.55,30.88,44.32,72.77,8005,1494,1008,4718,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
145,2020-01-28 00:30:00,52.39,69.35,44.52,56.72,35.75,16.89,46.71,66.42,7752,1483,1000,4543,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
146,2020-01-28 01:00:00,52.02,65.57,51.46,54.65,29.45,24.68,53.24,46.82,7526,1433,996,4408,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
147,2020-01-28 01:30:00,47.98,58.63,26.58,49.84,10.82,28.82,55.62,37.62,7249,1360,990,4314,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
148,2020-01-28 02:00:00,49.41,57.91,34.3,50.32,9.47,17.74,58.28,31.83,7023,1307,981,4192,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
149,2020-01-28 02:30:00,48.0,55.49,34.69,48.5,6.94,11.5,56.22,34.0,6886,1288,985,4118,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
150,2020-01-28 03:00:00,48.84,58.07,39.38,49.86,5.78,6.75,58.1,26.31,6859,1283,965,4093,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
151,2020-01-28 03:30:00,49.6,59.58,44.82,50.97,4.6,7.7,52.67,20.1,6838,1269,969,4088,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
152,2020-01-28 04:00:00,53.1,64.62,43.26,54.82,4.21,6.13,56.45,19.58,6905,1258,942,4127,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
153,2020-01-28 04:30:00,54.96,67.67,61.8,56.53,3.69,6.11,55.62,20.23,7106,1259,987,4241,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
154,2020-01-28 05:00:00,55.49,69.1,53.93,57.12,3.34,7.89,61.49,44.07,7320,1280,1036,4413,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
155,2020-01-28 05:30:00,51.57,66.6,51.51,54.44,2.43,6.13,62.07,53.55,7723,1319,1077,4680,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
156,2020-01-28 06:00:00,56.16,72.61,56.81,61.03,2.64,5.04,61.18,48.43,8118,1387,1118,4901,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
157,2020-01-28 06:30:00,57.74,73.14,58.68,62.68,7.77,3.99,69.12,58.14,8543,1447,1162,5158,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
158,2020-01-28 07:00:00,74.85,100.38,78.9,83.62,15.58,6.62,64.82,55.82,8886,1509,1191,5262,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
159,2020-01-28 07:30:00,66.3,80.6,64.72,67.73,23.46,5.61,49.53,56.01,9158,1489,1210,5190,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
160,2020-01-28 08:00:00,68.69,76.39,62.7,66.3,35.35,8.68,40.87,47.34,9366,1379,1211,5170,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
161,2020-01-28 08:30:00,67.82,72.79,61.15,64.8,39.83,17.02,44.46,65.4,9562,1301,1195,5142,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
162,2020-01-28 09:00:00,60.08,64.22,53.34,56.46,45.18,24.2,44.39,91.25,9657,1230,1163,5025,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
163,2020-01-28 09:30:00,70.78,68.0,57.62,61.49,46.72,19.98,45.14,104.06,9819,1135,1135,4976,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
164,2020-01-28 10:00:00,72.68,68.0,57.65,61.49,40.4,19.6,46.29,105.13,10012,1115,1119,4892,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
165,2020-01-28 10:30:00,75.6,68.0,57.32,61.92,51.07,22.57,51.34,102.8,10200,1115,1090,4856,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
166,2020-01-28 11:00:00,81.19,68.0,58.79,63.64,80.01,26.65,60.69,92.04,10413,1055,1086,4844,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
167,2020-01-28 11:30:00,85.1,69.84,61.3,66.94,89.94,29.99,66.52,88.41,10651,1036,1078,4779,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
168,2020-01-28 12:00:00,83.34,66.78,52.07,64.71,108.17,24.11,67.96,103.24,10899,986,1065,4815,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
169,2020-01-28 12:30:00,98.93,68.5,12.38,69.94,149.38,22.82,72.56,105.87,11239,989,1074,4872,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
170,2020-01-28 13:00:00,96.97,70.85,15.49,74.49,150.5,26.73,75.11,101.86,11437,1043,1075,4950,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
171,2020-01-28 13:30:00,137.51,72.53,15.43,75.34,148.66,26.77,73.86,110.18,11649,1033,1077,4935,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
172,2020-01-28 14:00:00,117.91,68.33,12.03,70.88,153.11,28.69,73.75,109.65,11928,1115,1090,5007,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
173,2020-01-28 14:30:00,91.0,66.93,12.03,66.47,149.2,29.49,74.73,116.68,12107,1115,1096,5105,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
174,2020-01-28 15:00:00,94.61,64.13,12.03,63.52,152.55,29.58,71.33,143.87,12302,1137,1100,5185,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
175,2020-01-28 15:30:00,100.08,73.54,12.0,77.77,151.71,30.32,78.79,147.83,12357,1206,1105,5372,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
176,2020-01-28 16:00:00,127.68,93.48,12.0,101.48,151.04,33.79,76.3,139.09,12457,1296,1111,5553,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
177,2020-01-28 16:30:00,227.73,163.21,12.0,179.06,133.31,37.8,76.76,130.13,12559,1423,1136,5669,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
178,2020-01-28 17:00:00,118.51,85.78,12.02,88.58,134.28,31.36,67.58,118.32,12453,1493,1152,5753,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
179,2020-01-28 17:30:00,98.3,69.92,8.58,65.73,92.42,33.25,66.27,115.14,12080,1606,1158,5782,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
180,2020-01-28 18:00:00,299.6,90.16,13.56,73.82,58.44,36.45,64.69,98.31,11901,1779,1164,5841,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
181,2020-01-28 18:30:00,306.61,119.34,12.02,113.51,60.83,39.0,67.69,90.27,11624,1850,1191,5838,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
182,2020-01-28 19:00:00,78.42,63.7,-16.85,64.45,102.71,32.92,72.87,103.3,11218,1795,1206,5799,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
183,2020-01-28 19:30:00,83.25,66.45,12.01,65.21,121.92,40.85,88.49,104.16,10983,1764,1205,5740,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
184,2020-01-28 20:00:00,79.14,65.24,13.23,63.31,123.75,51.61,80.26,91.37,10728,1770,1209,5691,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
185,2020-01-28 20:30:00,78.74,64.09,13.99,63.6,112.17,56.84,75.51,90.77,10409,1757,1209,5639,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
186,2020-01-28 21:00:00,63.94,55.14,23.32,53.99,95.48,51.3,76.02,102.36,9973,1735,1181,5444,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
187,2020-01-28 21:30:00,57.12,51.9,29.36,49.88,79.99,66.43,64.62,91.26,9647,1676,1159,5240,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
188,2020-01-28 22:00:00,50.13,46.75,41.29,45.49,78.08,70.6,56.89,85.04,9238,1618,1123,5041,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
189,2020-01-28 22:30:00,59.13,52.94,50.06,53.26,72.84,61.92,57.85,76.75,9002,1557,1079,4884,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
190,2020-01-28 23:00:00,58.55,50.97,49.58,52.03,62.73,59.74,51.04,69.52,8693,1507,1041,4803,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
191,2020-01-28 23:30:00,64.12,56.5,54.89,58.55,53.26,66.31,49.82,48.58,8443,1481,1034,4956,26.5,2020-01-28 00:00:00,0.0,2020-01-28 00:00:00,25.4
192,2020-01-29 00:00:00,70.74,67.15,62.39,67.24,47.7,70.18,53.93,43.03,8246,1595,1034,4941,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
193,2020-01-29 00:30:00,56.54,52.81,49.17,52.6,40.04,70.15,51.83,32.4,7975,1541,1012,4755,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
194,2020-01-29 01:00:00,57.15,53.03,49.67,53.04,33.41,69.16,52.85,34.53,7740,1473,1006,4601,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
195,2020-01-29 01:30:00,56.24,50.93,49.5,51.65,24.36,63.61,68.37,31.79,7432,1391,996,4508,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
196,2020-01-29 02:00:00,61.1,53.45,51.33,54.56,22.84,60.59,63.79,21.38,7238,1348,1000,4412,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
197,2020-01-29 02:30:00,59.49,52.47,50.05,53.11,19.53,73.55,59.96,11.32,7077,1317,995,4320,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
198,2020-01-29 03:00:00,60.06,52.1,50.15,53.03,11.01,72.68,50.93,2.67,7008,1310,995,4290,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
199,2020-01-29 03:30:00,57.54,49.41,48.41,51.0,8.87,71.92,55.51,-0.45,6967,1297,993,4282,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
200,2020-01-29 04:00:00,57.25,48.75,48.53,50.54,7.95,64.45,53.77,-0.41,7012,1293,1003,4303,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
201,2020-01-29 04:30:00,59.16,51.96,50.46,53.75,7.92,62.53,60.55,-0.63,7164,1299,1023,4414,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
202,2020-01-29 05:00:00,61.29,53.99,50.4,55.79,6.54,66.51,71.03,-0.65,7384,1317,1051,4547,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
203,2020-01-29 05:30:00,62.04,56.79,54.14,59.17,6.43,64.57,77.63,-0.37,7842,1365,1081,4792,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
204,2020-01-29 06:00:00,71.02,64.74,22.26,67.41,6.27,63.65,78.73,0.83,8205,1439,1119,5030,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
205,2020-01-29 06:30:00,66.07,60.43,12.01,63.29,11.09,67.79,83.17,3.09,8568,1485,1162,5316,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
206,2020-01-29 07:00:00,92.73,84.6,12.01,89.83,21.59,78.97,80.2,10.92,8832,1559,1172,5456,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
207,2020-01-29 07:30:00,66.71,57.87,11.99,61.27,31.98,94.37,81.39,12.34,8980,1524,1163,5369,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
208,2020-01-29 08:00:00,61.78,55.02,12.03,57.72,38.4,60.82,73.16,8.99,9038,1484,1150,5333,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
209,2020-01-29 08:30:00,55.8,49.2,11.75,51.02,42.57,43.21,73.28,1.65,9021,1394,1120,5240,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
210,2020-01-29 09:00:00,59.19,50.0,12.03,51.24,45.44,31.99,79.44,-0.46,9012,1332,1114,5144,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
211,2020-01-29 09:30:00,69.11,54.53,14.61,57.56,47.22,33.75,79.72,-0.26,9023,1290,1094,5079,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
212,2020-01-29 10:00:00,61.86,49.05,12.01,51.81,48.07,46.39,76.49,-0.31,9047,1260,1023,5043,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
213,2020-01-29 10:30:00,70.03,52.78,17.11,57.26,50.05,50.78,73.29,5.23,9220,1266,1062,5024,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
214,2020-01-29 11:00:00,72.4,56.67,19.32,61.49,50.18,47.72,65.5,6.79,9289,1276,1065,5055,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
215,2020-01-29 11:30:00,79.09,64.14,20.86,68.12,52.99,53.32,61.61,-0.04,9384,1300,1066,5092,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
216,2020-01-29 12:00:00,84.38,71.05,12.57,73.51,52.48,51.3,58.1,0.1,9499,1326,1071,5154,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
217,2020-01-29 12:30:00,103.36,87.72,18.68,89.07,48.25,44.39,62.45,0.58,9613,1377,1057,5242,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
218,2020-01-29 13:00:00,113.19,96.95,12.03,97.85,48.19,41.89,62.41,2.01,9767,1438,1063,5345,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
219,2020-01-29 13:30:00,103.18,92.76,12.0,92.16,45.68,28.29,59.13,10.68,9875,1516,1070,5474,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
220,2020-01-29 14:00:00,99.06,90.05,12.0,89.47,42.59,18.33,54.91,13.43,9997,1575,1080,5603,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
221,2020-01-29 14:30:00,105.75,94.03,12.0,94.45,40.45,21.12,55.97,10.87,10178,1665,1089,5773,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
222,2020-01-29 15:00:00,112.27,100.63,12.0,102.48,36.74,22.23,61.93,11.59,10361,1751,1093,5953,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
223,2020-01-29 15:30:00,168.32,147.81,12.0,154.14,63.01,23.9,61.08,14.0,10558,1886,1114,6193,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
224,2020-01-29 16:00:00,223.66,195.73,12.0,199.45,129.62,21.26,60.26,13.0,10760,1999,1137,6412,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
225,2020-01-29 16:30:00,89.3,84.51,4.22,82.82,148.28,22.92,59.44,15.4,10801,2126,1143,6628,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
226,2020-01-29 17:00:00,162.9,161.75,9.99,155.12,173.72,31.91,56.72,22.32,10871,2247,1187,6864,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
227,2020-01-29 17:30:00,91.8,97.74,12.0,91.04,164.01,29.46,55.55,32.89,10663,2364,1198,6932,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
228,2020-01-29 18:00:00,127.87,140.98,12.0,127.94,146.61,26.93,54.49,26.17,10556,2474,1211,7039,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
229,2020-01-29 18:30:00,98.89,114.39,12.0,100.48,138.79,25.69,55.86,17.26,10357,2577,1209,7048,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
230,2020-01-29 19:00:00,98.52,161.73,12.0,103.36,128.71,26.03,54.2,12.17,10146,2636,1207,7001,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
231,2020-01-29 19:30:00,88.73,168.49,12.0,92.46,121.91,28.51,52.65,9.76,9993,2626,1202,6797,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
232,2020-01-29 20:00:00,74.08,110.6,12.0,75.55,110.8,28.52,54.81,8.14,9844,2536,1199,6627,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
233,2020-01-29 20:30:00,69.69,81.94,12.0,71.86,110.39,41.98,58.0,14.31,9594,2416,1198,6483,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
234,2020-01-29 21:00:00,53.53,68.77,12.01,56.0,109.33,51.27,59.45,40.35,9199,2321,1172,6196,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
235,2020-01-29 21:30:00,52.76,66.78,12.01,55.77,101.76,62.56,62.48,55.39,9004,2195,1146,5965,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
236,2020-01-29 22:00:00,48.27,61.84,40.25,51.53,99.0,72.28,63.81,50.66,8663,2057,1111,5631,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
237,2020-01-29 22:30:00,54.17,67.1,53.7,58.78,87.12,83.37,66.89,44.98,8464,1915,1085,5382,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
238,2020-01-29 23:00:00,47.93,56.12,47.07,50.34,67.67,101.57,62.89,40.33,8199,1813,1059,5227,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
239,2020-01-29 23:30:00,48.41,53.89,46.98,49.96,54.16,104.67,62.29,40.32,7911,1735,1040,5277,29.5,2020-01-29 00:00:00,2.0,2020-01-29 00:00:00,31.5
240,2020-01-30 00:00:00,49.09,56.53,48.44,51.42,50.06,116.62,60.78,35.2,7732,1842,1040,5188,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
241,2020-01-30 00:30:00,51.34,54.13,47.27,50.36,47.67,146.47,65.56,42.14,7544,1763,1035,4946,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
242,2020-01-30 01:00:00,52.95,53.21,47.04,49.86,32.83,143.98,60.1,56.23,7281,1699,991,4792,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
243,2020-01-30 01:30:00,50.15,50.3,45.12,47.84,26.41,132.44,63.67,69.72,6955,1610,1020,4700,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
244,2020-01-30 02:00:00,48.5,45.82,43.52,44.52,25.95,155.52,71.87,71.04,6754,1557,1015,4569,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
245,2020-01-30 02:30:00,48.49,44.68,37.77,44.08,22.14,185.38,71.11,99.07,6630,1515,1006,4482,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
246,2020-01-30 03:00:00,42.88,38.05,22.19,38.12,20.12,193.55,63.67,106.5,6570,1510,996,4415,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
247,2020-01-30 03:30:00,42.94,36.9,24.88,37.69,18.53,185.94,67.02,108.71,6605,1478,1001,4449,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
248,2020-01-30 04:00:00,45.49,38.59,39.53,39.94,16.16,175.99,70.58,114.94,6674,1476,1006,4455,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
249,2020-01-30 04:30:00,44.0,36.77,40.06,38.57,14.42,176.83,72.23,130.89,6857,1485,1008,4558,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
250,2020-01-30 05:00:00,45.74,37.06,41.46,39.39,12.74,195.93,74.74,154.41,7085,1516,1025,4706,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
251,2020-01-30 05:30:00,48.87,39.66,45.48,42.82,12.21,214.4,72.44,171.22,7481,1548,1066,4972,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
252,2020-01-30 06:00:00,51.24,41.38,48.09,45.41,10.54,235.7,69.97,178.67,7891,1632,1100,5184,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
253,2020-01-30 06:30:00,50.52,42.67,50.14,46.34,12.99,240.73,67.59,200.6,8242,1701,1138,5471,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
254,2020-01-30 07:00:00,51.0,44.77,50.8,48.13,23.96,237.83,63.34,206.65,8527,1787,1161,5616,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
255,2020-01-30 07:30:00,48.61,41.98,46.97,45.24,35.67,244.33,59.64,215.23,8636,1797,1167,5555,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
256,2020-01-30 08:00:00,50.44,44.44,50.37,47.8,35.72,204.93,57.44,199.67,8731,1826,1170,5594,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
257,2020-01-30 08:30:00,56.82,52.06,58.27,55.49,37.68,172.1,57.45,193.48,8864,1828,1157,5661,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
258,2020-01-30 09:00:00,56.27,51.06,37.67,54.23,41.59,144.74,56.21,198.7,8943,1838,1146,5725,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
259,2020-01-30 09:30:00,59.92,50.79,45.04,54.32,44.31,153.47,54.39,189.12,9047,1844,1152,5835,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
260,2020-01-30 10:00:00,57.73,47.97,48.01,51.62,46.81,172.3,53.22,170.33,9111,1839,1151,5975,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
261,2020-01-30 10:30:00,59.12,50.14,47.35,53.23,48.48,158.63,52.06,171.35,9136,1841,1154,6104,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
262,2020-01-30 11:00:00,63.67,57.36,16.51,60.14,51.09,153.51,49.51,177.3,9187,1872,1162,6342,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
263,2020-01-30 11:30:00,74.23,74.16,40.17,73.95,54.32,158.05,47.84,181.94,9310,1923,1158,6500,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
264,2020-01-30 12:00:00,86.4,91.12,53.56,89.61,56.03,131.7,48.41,182.47,9472,1983,1128,6717,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
265,2020-01-30 12:30:00,131.2,131.53,94.02,134.05,56.82,95.55,48.05,156.24,9704,2051,1128,6895,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
266,2020-01-30 13:00:00,101.39,95.58,49.38,102.02,54.44,64.39,49.82,129.57,9941,2117,1139,7089,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
267,2020-01-30 13:30:00,266.12,252.59,44.68,272.29,52.51,47.08,51.2,100.43,10204,2169,1155,7400,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
268,2020-01-30 14:00:00,226.54,217.6,44.74,233.69,50.8,36.95,46.49,73.66,10513,2227,1152,7625,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
269,2020-01-30 14:30:00,260.51,248.65,-3.72,265.81,47.09,43.65,44.35,62.33,10759,2296,1121,7900,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
270,2020-01-30 15:00:00,214.18,200.18,12.03,211.53,42.31,63.89,40.17,54.49,11118,2359,1204,8215,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
271,2020-01-30 15:30:00,297.92,285.48,12.03,301.04,40.92,68.1,39.24,51.35,11509,2475,1208,8565,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
272,2020-01-30 16:00:00,299.6,294.27,12.03,308.2,39.02,68.09,39.19,56.93,11751,2585,1216,8812,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
273,2020-01-30 16:30:00,299.6,332.2,12.03,332.04,35.79,52.42,39.28,74.26,11895,2713,1212,9066,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
274,2020-01-30 17:00:00,216.81,2192.56,12.03,2122.89,32.33,34.65,39.23,69.75,12073,2801,1219,9290,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
275,2020-01-30 17:30:00,1174.85,2093.95,-521.03,1958.14,27.45,15.51,39.36,64.26,11973,2903,1225,9297,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
276,2020-01-30 18:00:00,1805.28,4981.58,-340.93,4589.99,20.41,30.6,40.11,38.62,11944,2976,1230,9423,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
277,2020-01-30 18:30:00,539.16,11203.96,37.25,11096.38,12.6,41.29,40.12,30.16,11712,3049,1215,9370,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
278,2020-01-30 19:00:00,745.64,12217.13,44.69,11948.35,4.92,17.74,39.59,26.54,11308,3090,1193,9133,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
279,2020-01-30 19:30:00,154.64,228.56,7.7,211.63,10.01,43.51,40.01,43.24,10915,3100,1167,8886,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
280,2020-01-30 20:00:00,253.9,309.82,24.5,300.42,55.9,67.11,40.72,63.46,10803,3019,1164,8593,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
281,2020-01-30 20:30:00,129.7,151.66,3.03,148.86,60.76,76.73,44.16,75.68,10610,2950,1172,8239,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
282,2020-01-30 21:00:00,86.45,102.19,12.01,97.68,49.69,101.43,49.13,106.57,10125,2852,1152,7788,29.3,2020-01-30 00:00:00,0.0,2020-01-30 00:00:00,39.4
